timestamp,mint,progress,R,A,unique_buyers,top3_pct,lp_burn,price_sol,price_usd,mcap_usd,whale_flag,buy_sell_delta,buy_pressure,sell_pressure,bot_like
2025-06-02T02:26:00.637344+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:26:13.737441+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:26:52.526349+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0034,0.0034,1,100.0,False,2.8e-08,4.42e-06,4419.0,False,0.0034,0.00061,0.00027,False
2025-06-02T02:27:14.782789+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,-0.0034,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:27:26.916136+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:27:39.436079+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:27:51.504087+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:28:04.035519+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:28:16.642734+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
2025-06-02T02:28:32.157154+00:00,AkV7L32hwX9rgfedGBcMkRMJE3HCzDSK2FpwdQxPpump,0,0.0,0.0,0,0.0,False,2.8e-08,4.42e-06,4419.0,False,0.0,0.0,0.0,False
