2025-06-06 18:07:04,872 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:07:04,874 | INFO | 📊 active trackers: 15
2025-06-06 18:07:41,937 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:07:41,938 | INFO | 📊 active trackers: 15
2025-06-06 18:08:17,758 | WARNING | Moralis HTTP 500
2025-06-06 18:08:17,861 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:08:17,861 | INFO | 📊 active trackers: 15
2025-06-06 18:08:50,542 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:08:50,543 | INFO | 📊 active trackers: 15
2025-06-06 18:09:23,375 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 18:09:23,376 | INFO | 📊 active trackers: 15
2025-06-06 18:09:58,825 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
